2.832834	4.133152	normal
4.771701	6.199728	normal
6.722177	7.918005	normal
8.324354	9.555011	normal
10.623129	11.877007	normal
12.840635	14.268662	normal
14.524082	16.068209	normal
18.390204	19.562812	normal
24.009433	25.240091	normal
25.518730	26.877098	normal
27.097687	28.490884	normal
28.572154	29.895692	normal
30.290431	31.521088	normal
31.764898	32.960726	normal
33.436735	34.725442	normal
35.201451	36.710748	normal
36.908118	38.115556	normal
38.382585	39.717732	normal
39.822222	41.215420	normal
41.412789	42.829206	normal
43.003356	44.489433	normal
45.139592	46.544399	normal
54.624943	55.983311	normal
56.830839	58.189206	normal
58.897415	60.290612	normal
60.650522	61.834739	normal
62.426848	63.727166	normal
64.539864	65.782132	normal
66.049161	67.477188	normal
67.790658	69.090975	normal
69.416054	70.844082	normal
71.180771	72.504308	normal
72.840998	74.141315	normal
74.408345	75.720272	normal
76.126621	77.589478	normal
77.833288	79.203265	normal
79.423855	80.921542	normal
81.118912	82.593379	normal
82.872018	84.149116	normal
84.543855	85.902222	normal
86.204082	87.504399	normal
87.980408	89.350385	normal
89.988934	91.463401	normal
92.392200	93.738957	normal
94.586485	95.921633	normal
96.420862	97.779229	normal
98.278458	99.555556	normal
99.996735	101.413152	normal
101.970431	103.154649	normal
103.711927	104.884535	normal
105.256054	106.463492	normal
107.241361	108.669388	normal
109.180227	110.654694	normal
110.840454	112.036281	normal
112.349751	113.719728	normal
116.006893	117.237551	normal
117.736780	119.071927	normal
119.327347	120.616054	normal
120.894694	122.102132	normal
123.495329	125.898594	deep
126.978322	129.265488	deep
130.449705	134.617687	deep
135.128526	138.553469	deep
139.087528	142.001633	deep
142.767891	145.589116	deep
146.250884	150.279546	deep
151.080635	154.911927	deep
156.212245	160.264127	deep
161.715374	165.720816	deep
167.125624	171.014966	deep
172.222404	176.436825	deep
178.352472	182.462404	deep
183.182222	187.118005	deep
188.360272	191.854875	deep
193.503492	197.265125	deep
199.529070	202.408345	deep
203.360363	207.841814	deep
209.176961	213.112744	deep
215.098050	220.206440	deep
221.483537	226.475828	deep
227.509116	232.663946	deep
233.999093	238.538594	deep
239.513832	244.018503	deep
245.771610	247.025488	heavy
247.118367	248.105215	heavy
248.198095	249.150113	heavy
249.277823	250.102132	heavy
250.183401	251.042540	heavy
251.135420	252.040998	heavy
252.087438	252.888526	heavy
252.946576	253.712834	heavy
253.770884	254.583583	heavy
254.722902	255.523991	heavy
255.570431	256.301859	heavy
256.406349	257.079728	heavy
257.230658	257.950476	heavy
258.101406	258.867664	heavy
258.948934	259.703583	heavy
259.784853	260.725261	heavy
260.783311	261.514739	heavy
261.584399	262.420317	heavy
262.501587	263.093696	heavy
263.360726	264.057324	heavy
264.219864	264.962902	heavy
265.067392	265.671111	heavy
265.752381	266.379320	heavy
266.507029	267.296508	heavy
267.366168	268.167256	heavy
268.213696	268.817415	heavy
268.945125	269.525624	heavy
269.757823	270.419592	heavy
270.582132	271.963719	heavy
275.864671	276.456780	heavy
276.758639	277.675828	heavy
277.826757	278.500136	heavy
281.147211	281.785760	heavy
282.308209	282.865488	heavy
282.900317	283.596916	heavy
283.620136	284.305125	heavy
286.859320	287.555918	heavy
289.564444	290.272653	heavy
296.600091	297.134150	heavy
297.308299	297.830748	heavy
298.805986	299.560635	heavy
299.769615	300.361723	heavy
300.593923	301.197642	heavy
303.821497	304.460045	heavy
304.843175	305.795193	heavy
305.957732	306.863311	heavy
306.956190	307.652789	heavy
307.838549	308.488707	heavy
308.674467	309.405896	heavy
309.533605	310.381134	heavy
310.520454	311.344762	heavy
311.414422	312.250340	heavy
313.225578	314.049887	heavy
314.235646	315.176054	heavy
315.268934	315.930703	heavy
316.220952	317.033651	heavy
318.937687	319.657506	heavy
319.912925	320.830113	heavy
320.957823	321.851791	heavy
